13 49 2.314095 2.685905
14 0 -5.000000 2.790518
14 1 -2.209482 0.232024
14 2 -1.977458 0.090827
14 3 -1.886631 0.062963
14 4 -1.823668 0.050720
14 5 -1.772948 0.044485
14 6 -1.728463 0.040141
14 7 -1.688323 0.036610
14 8 -1.651713 0.034605
14 9 -1.617107 0.033233
14 10 -1.583875 0.032337
14 11 -1.551538 0.033202
14 12 -1.518335 0.031648
14 13 -1.486687 0.031064
14 14 -1.455623 0.032234
14 15 -1.423389 0.033635
14 16 -1.389754 0.034570
14 17 -1.355184 0.037595
14 18 -1.317589 0.038915
14 19 -1.278674 0.044244
14 20 -1.234429 0.049568
14 21 -1.184861 0.060556
14 22 -1.124304 0.086634
14 23 -1.037671 0.188794
14 24 -0.848877 0.876479
14 25 0.027602 0.818893
14 26 0.846495 0.194646
14 27 1.041141 0.083218
14 28 1.124359 0.061754
14 29 1.186113 0.052020
14 30 1.238134 0.044010
14 31 1.282144 0.038702
14 32 1.320846 0.036149
14 33 1.356995 0.034669
14 34 1.391664 0.032872
14 35 1.424536 0.031744
14 36 1.456280 0.031421
14 37 1.487701 0.032526
14 38 1.520227 0.032321
14 39 1.552548 0.032881
14 40 1.585429 0.033559
14 41 1.618988 0.034768
14 42 1.653756 0.037791
14 43 1.691547 0.040821
14 44 1.732368 0.044925
14 45 1.777293 0.050639
14 46 1.827932 0.063001
14 47 1.890933 0.089855
14 48 1.980788 0.251356
14 49 2.232144 2.767856
15 0 -5.000000 2.805911
15 1 -2.194089 0.211234
15 2 -1.982855 0.088015
15 3 -1.894840 0.064280
15 4 -1.830560 0.053434
15 5 -1.777126 0.045328
15 6 -1.731798 0.040602
15 7 -1.691196 0.037427
15 8 -1.653769 0.034771
15 9 -1.618998 0.033588
15 10 -1.585410 0.033428
15 11 -1.551982 0.032667
15 12 -1.519315 0.031191
15 13 -1.488124 0.030843
15 14 -1.457281 0.030255
15 15 -1.427026 0.031791
15 16 -1.395235 0.033453
15 17 -1.361782 0.036348
15 18 -1.325434 0.038959
15 19 -1.286475 0.043614
15 20 -1.242861 0.048070
15 21 -1.194791 0.058399
15 22 -1.136392 0.078964
15 23 -1.057428 0.152079
15 24 -0.905349 0.722008
15 25 -0.183342 0.976382
15 26 0.793041 0.223357
15 27 1.016397 0.093795
15 28 1.110192 0.065082
15 29 1.175274 0.053683
15 30 1.228958 0.045113
15 31 1.274070 0.038937
15 32 1.313008 0.037019
15 33 1.350026 0.035675
15 34 1.385702 0.033565
15 35 1.419267 0.031495
15 36 1.450762 0.030903
15 37 1.481665 0.030840
15 38 1.512505 0.030935
15 39 1.543440 0.032226
15 40 1.575667 0.033419
15 41 1.609085 0.033848
15 42 1.642933 0.037230
15 43 1.680163 0.040841
15 44 1.721004 0.043848
15 45 1.764852 0.049093
15 46 1.813946 0.061215
15 47 1.875160 0.084119
15 48 1.959280 0.204353
